venta_id,fecha,cliente_id,variedad_id,empaque,tallos,precio_tallo
1206,2024-08-02,3,2,HB,9089,0.315
1207,2024-08-03,22,3,EB,24524,0.336
1208,2024-08-04,16,5,QB,14265,0.285
1209,2024-08-04,10,3,HB,74526,0.315
1210,2024-08-04,5,5,QB,142929,0.301
1211,2024-08-05,20,2,FB,14628,0.346
1212,2024-08-05,25,5,QB,121099,0.381
1213,2024-08-05,1,7,EB,30801,0.131
1214,2024-08-06,26,8,HB,65114,0.174
1215,2024-08-06,11,3,HB,157743,0.369
1216,2024-08-06,10,2,HB,4263,0.313
1217,2024-08-06,6,7,QB,13688,0.151
1218,2024-08-06,7,2,HB,2678,0.319
1219,2024-08-07,27,8,HB,30032,0.177
1220,2024-08-07,25,2,QB,9876,0.324
1221,2024-08-07,2,7,QB,145334,0.146
1222,2024-08-08,21,3,QB,32239,0.295
1223,2024-08-09,3,7,QB,7194,0.137
1224,2024-08-09,10,5,QB,10235,0.317
1225,2024-08-09,7,4,QB,7873,0.349
1226,2024-08-10,11,4,QB,33292,0.345
1227,2024-08-10,12,8,HB,9889,0.172
1228,2024-08-10,1,4,FB,7763,0.3
1229,2024-08-10,12,5,HB,55412,0.297
1230,2024-08-10,14,8,EB,97394,0.17
1231,2024-08-10,12,3,QB,7836,0.317
1232,2024-08-11,19,5,FB,15150,0.388
1233,2024-08-11,7,3,QB,7746,0.348
1234,2024-08-11,26,4,HB,1028,0.363
1235,2024-08-11,13,8,FB,12905,0.201
1236,2024-08-12,2,5,QB,5358,0.288
1237,2024-08-12,3,7,QB,43834,0.127
1238,2024-08-12,6,8,QB,33264,0.165
1239,2024-08-13,11,5,HB,17609,0.324
1240,2024-08-13,1,4,FB,1915,0.308
1241,2024-08-13,10,2,QB,45889,0.309
1242,2024-08-14,9,4,HB,32420,0.318
1243,2024-08-14,16,7,EB,12706,0.132
1244,2024-08-14,17,2,HB,25889,0.307
1245,2024-08-15,28,8,FB,18199,0.206
1246,2024-08-15,27,3,FB,3102,0.293
1247,2024-08-15,15,4,HB,12218,0.342
1248,2024-08-16,10,4,QB,16399,0.343
1249,2024-08-16,9,2,FB,11396,0.308
1250,2024-08-16,21,3,QB,8516,0.27
1251,2024-08-17,24,8,QB,6509,0.191
1252,2024-08-17,11,7,HB,3388,0.144
1253,2024-08-17,9,5,HB,116511,0.249
1254,2024-08-18,2,7,FB,163603,0.148
1255,2024-08-19,7,5,FB,52430,0.331
1256,2024-08-19,28,8,QB,891,0.18
1257,2024-08-19,3,8,QB,12818,0.137
1258,2024-08-20,26,4,QB,69944,0.335
1259,2024-08-20,27,8,FB,35667,0.178
1260,2024-08-20,7,4,EB,673,0.346
1261,2024-08-21,13,2,HB,23075,0.328
1262,2024-08-21,18,2,QB,3371,0.322
1263,2024-08-22,6,2,HB,1785,0.298
1264,2024-08-22,27,4,QB,34584,0.32
1265,2024-08-22,17,2,QB,8817,0.331
1266,2024-08-22,21,3,HB,7959,0.305
1267,2024-08-22,13,5,HB,110947,0.354
1268,2024-08-23,5,4,HB,50659,0.295
1269,2024-08-23,23,8,HB,588,0.161
1270,2024-08-23,13,3,HB,8370,0.327
1271,2024-08-24,7,2,QB,8842,0.3
1272,2024-08-25,10,7,QB,279491,0.131
1273,2024-08-25,3,7,FB,81735,0.149
1274,2024-08-25,27,3,FB,10849,0.334
1275,2024-08-26,23,8,FB,5779,0.176
1276,2024-08-26,23,8,HB,38505,0.201
1277,2024-08-26,27,8,FB,5111,0.192
1278,2024-08-26,11,3,FB,26517,0.345
1279,2024-08-26,5,8,QB,31448,0.19
1280,2024-08-26,13,7,QB,196242,0.142
1281,2024-08-26,26,7,HB,266,0.139
1282,2024-08-26,9,3,FB,69440,0.301
1283,2024-08-26,3,5,HB,169360,0.315
1284,2024-08-26,10,3,QB,46875,0.314
1285,2024-08-26,23,4,HB,65264,0.319
1286,2024-08-26,6,4,QB,33785,0.278
1287,2024-08-26,20,4,HB,2237,0.345
1288,2024-08-27,15,5,EB,29586,0.297
1289,2024-08-27,27,4,QB,7950,0.347
1290,2024-08-27,5,3,FB,3105,0.344
1291,2024-08-28,18,3,EB,1316,0.396
1292,2024-08-30,9,7,HB,25501,0.133
1293,2024-08-30,6,3,QB,3793,0.316
1294,2024-08-31,5,2,HB,6753,0.312
1295,2024-08-31,16,3,FB,34643,0.346
1296,2024-08-31,13,4,HB,15082,0.279
1297,2024-08-31,5,3,EB,12651,0.358
1298,2024-08-31,8,7,QB,27173,0.136
1299,2024-09-01,24,4,QB,47535,0.324
1300,2024-09-02,26,8,HB,10227,0.155
1301,2024-09-02,12,4,QB,37843,0.239
1302,2024-09-02,1,7,HB,467228,0.131
1303,2024-09-03,28,7,EB,18640,0.124
1304,2024-09-03,3,7,EB,243782,0.146
1305,2024-09-04,24,2,HB,2345,0.3
1306,2024-09-04,23,3,QB,10437,0.307
1307,2024-09-05,6,5,QB,41118,0.312
1308,2024-09-05,7,4,HB,107588,0.336
1309,2024-09-05,15,4,HB,31157,0.323
1310,2024-09-05,5,3,QB,149649,0.323
1311,2024-09-05,22,4,HB,22954,0.336
1312,2024-09-06,14,8,HB,152213,0.163
1313,2024-09-06,20,3,QB,12075,0.318
1314,2024-09-06,18,5,HB,5633,0.299
1315,2024-09-06,4,8,FB,964,0.181
1316,2024-09-07,28,3,FB,9903,0.339
1317,2024-09-07,8,8,EB,15293,0.194
1318,2024-09-08,28,8,HB,9550,0.195
1319,2024-09-08,17,5,FB,131437,0.332
1320,2024-09-08,15,4,HB,6208,0.325
1321,2024-09-09,23,3,EB,184566,0.335
1322,2024-09-10,12,4,HB,5308,0.334
1323,2024-09-10,5,8,FB,35755,0.181
1324,2024-09-10,3,8,QB,8122,0.194
1325,2024-09-10,18,7,FB,81423,0.135
1326,2024-09-10,15,2,HB,502,0.301
1327,2024-09-11,21,5,FB,3907,0.29
1328,2024-09-11,15,8,HB,67266,0.186
1329,2024-09-12,28,8,FB,70374,0.148
1330,2024-09-13,1,5,EB,30439,0.324
1331,2024-09-14,10,5,HB,109195,0.352
1332,2024-09-15,28,7,QB,13926,0.147
1333,2024-09-15,8,8,HB,39031,0.182
1334,2024-09-16,7,4,EB,34282,0.323
1335,2024-09-16,28,2,QB,47274,0.29
1336,2024-09-18,5,7,QB,91251,0.137
1337,2024-09-18,20,5,QB,112160,0.334
1338,2024-09-18,22,4,HB,5612,0.338
1339,2024-09-18,18,4,FB,67550,0.331
1340,2024-09-19,5,5,QB,28323,0.342
1341,2024-09-19,23,7,QB,28319,0.157
1342,2024-09-19,2,2,QB,7788,0.288
1343,2024-09-20,2,5,FB,44085,0.29
1344,2024-09-20,8,4,QB,21791,0.346
1345,2024-09-21,12,5,HB,59648,0.27
1346,2024-09-21,10,8,EB,16647,0.17
1347,2024-09-21,19,7,QB,3141,0.131
1348,2024-09-21,2,5,HB,8523,0.313
1349,2024-09-22,11,2,QB,8437,0.303
1350,2024-09-22,28,3,EB,80707,0.304
1351,2024-09-23,6,5,HB,30734,0.339
1352,2024-09-23,11,5,QB,55346,0.321
1353,2024-09-23,9,2,FB,33866,0.287
1354,2024-09-24,21,7,QB,133954,0.129
1355,2024-09-24,6,8,HB,32463,0.16
1356,2024-09-25,8,2,FB,17480,0.331
1357,2024-09-25,24,5,HB,14578,0.305
1358,2024-09-26,26,5,QB,51620,0.34
1359,2024-09-26,11,5,HB,41366,0.31
1360,2024-09-27,8,5,HB,28567,0.36
1361,2024-09-27,4,2,QB,47530,0.339
1362,2024-09-27,22,5,HB,60153,0.313
1363,2024-09-27,9,5,HB,23381,0.391
1364,2024-09-28,7,8,QB,5362,0.173
1365,2024-09-28,14,3,FB,11583,0.35
1366,2024-09-30,21,3,EB,78683,0.381
1367,2024-09-30,11,7,HB,57847,0.144
1368,2024-09-30,19,2,FB,33621,0.288
1369,2024-10-01,1,8,QB,37250,0.177
1370,2024-10-01,7,3,FB,23121,0.279
1371,2024-10-01,7,8,EB,519,0.19
1372,2024-10-02,12,2,QB,28738,0.335
1373,2024-10-03,24,3,QB,37696,0.327
1374,2024-10-03,11,4,FB,6689,0.343
1375,2024-10-03,8,2,EB,12663,0.291
1376,2024-10-04,3,7,QB,87038,0.14
1377,2024-10-04,7,8,QB,1425,0.213
1378,2024-10-05,4,8,HB,189,0.188
1379,2024-10-05,2,8,QB,53837,0.164
1380,2024-10-05,21,3,HB,29522,0.306
1381,2024-10-05,19,5,HB,8333,0.342
1382,2024-10-06,13,3,QB,83552,0.338
1383,2024-10-06,23,2,QB,3707,0.356
1384,2024-10-06,20,4,FB,17149,0.32
1385,2024-10-07,12,4,HB,12564,0.313
1386,2024-10-07,28,7,EB,40394,0.145
1387,2024-10-08,9,5,QB,72757,0.321
1388,2024-10-08,15,5,HB,5951,0.311
1389,2024-10-08,6,2,FB,27410,0.351
1390,2024-10-08,25,3,HB,75989,0.355
1391,2024-10-10,10,3,QB,24335,0.349
1392,2024-10-10,13,5,QB,104195,0.338
1393,2024-10-10,14,2,HB,2025,0.349
1394,2024-10-10,14,4,HB,17813,0.303
1395,2024-10-11,7,4,QB,44432,0.328
1396,2024-10-12,24,7,QB,556440,0.149
1397,2024-10-12,1,2,QB,18961,0.315
1398,2024-10-12,7,7,FB,58431,0.137
1399,2024-10-13,16,3,HB,77142,0.292
1400,2024-10-13,2,7,QB,23033,0.122
1401,2024-10-13,12,2,QB,32440,0.361
1402,2024-10-13,15,4,HB,4208,0.343
1403,2024-10-14,22,4,FB,42431,0.359
1404,2024-10-14,14,2,QB,371,0.341
1405,2024-10-14,11,3,HB,23832,0.306
1406,2024-10-15,4,2,QB,51265,0.359
1407,2024-10-16,7,8,FB,5952,0.183
1408,2024-10-16,17,4,EB,13996,0.307
1409,2024-10-16,23,4,EB,55655,0.358
1410,2024-10-17,8,2,FB,1830,0.304
1411,2024-10-17,16,5,EB,6583,0.288
1412,2024-10-18,8,8,QB,45273,0.175
1413,2024-10-18,7,4,HB,33861,0.373
1414,2024-10-18,22,5,QB,71094,0.37
1415,2024-10-18,10,5,HB,138420,0.329
1416,2024-10-19,8,5,QB,39282,0.38
1417,2024-10-20,16,5,QB,27969,0.295
1418,2024-10-20,1,8,QB,9393,0.164
1419,2024-10-20,10,3,QB,33539,0.296
1420,2024-10-21,8,5,QB,40324,0.341
1421,2024-10-21,18,4,EB,28952,0.289
1422,2024-10-21,18,2,EB,3883,0.316
1423,2024-10-22,19,2,EB,15961,0.32
1424,2024-10-23,23,8,HB,1620,0.206
1425,2024-10-23,22,2,EB,8365,0.312
1426,2024-10-24,7,5,FB,15252,0.32
1427,2024-10-25,10,4,EB,1112,0.315
1428,2024-10-25,2,7,HB,76498,0.141
1429,2024-10-25,4,8,EB,47903,0.169
1430,2024-10-25,25,3,HB,29565,0.291
1431,2024-10-26,27,3,HB,56101,0.313
1432,2024-10-26,11,3,QB,37516,0.324
1433,2024-10-27,18,5,EB,143949,0.292
1434,2024-10-27,11,5,QB,35350,0.35
1435,2024-10-27,1,8,FB,38065,0.191
1436,2024-10-27,3,5,HB,62408,0.338
1437,2024-10-28,24,8,HB,22858,0.174
1438,2024-10-28,14,4,HB,45240,0.326
1439,2024-10-29,7,5,FB,43629,0.307
1440,2024-10-29,11,7,QB,4307,0.134
1441,2024-10-29,11,3,QB,22678,0.325
1442,2024-10-29,17,8,FB,16708,0.194
1443,2024-10-30,17,4,QB,5328,0.271
1444,2024-10-30,19,2,QB,25872,0.316
1445,2024-10-30,26,8,EB,135170,0.152
1446,2024-10-30,10,7,QB,152323,0.119
1447,2024-10-31,9,4,QB,17944,0.291
1448,2024-11-01,16,3,HB,15537,0.298
1449,2024-11-01,10,4,HB,27357,0.35
1450,2024-11-01,26,3,HB,2669,0.348
1451,2024-11-02,23,4,EB,12167,0.309
1452,2024-11-02,25,5,QB,9608,0.278
1453,2024-11-02,9,5,HB,120704,0.295
1454,2024-11-02,9,8,HB,13517,0.169
1455,2024-11-02,3,5,HB,59609,0.298
1456,2024-11-03,17,4,FB,36359,0.368
1457,2024-11-03,15,8,HB,7047,0.175
1458,2024-11-04,26,4,EB,10203,0.299
1459,2024-11-04,1,3,QB,45371,0.308
1460,2024-11-05,13,5,HB,56778,0.332
1461,2024-11-05,2,5,HB,8592,0.368
1462,2024-11-05,15,8,HB,15987,0.164
1463,2024-11-06,4,5,QB,70197,0.308
1464,2024-11-06,18,5,HB,23194,0.315
1465,2024-11-07,18,4,QB,3708,0.297
1466,2024-11-07,3,8,QB,2475,0.193
1467,2024-11-07,23,8,QB,1903,0.2
1468,2024-11-07,7,3,HB,7854,0.317
1469,2024-11-08,26,3,QB,11095,0.352
1470,2024-11-09,4,7,QB,83333,0.127
1471,2024-11-09,1,4,HB,210,0.307
1472,2024-11-09,20,4,EB,11042,0.349
1473,2024-11-10,14,2,HB,33879,0.335
1474,2024-11-10,19,5,QB,132294,0.304
1475,2024-11-10,11,3,HB,65044,0.3
1476,2024-11-10,27,3,QB,33226,0.278
1477,2024-11-10,9,5,FB,40321,0.317
1478,2024-11-11,23,5,QB,18570,0.318
1479,2024-11-11,17,8,QB,22761,0.171
1480,2024-11-11,18,3,QB,5638,0.265
1481,2024-11-11,2,2,FB,1235,0.307
1482,2024-11-11,26,3,FB,8943,0.335
1483,2024-11-11,18,2,QB,7791,0.345
1484,2024-11-12,8,7,QB,250027,0.157
1485,2024-11-13,16,5,HB,8671,0.349
1486,2024-11-13,27,2,QB,38310,0.33
1487,2024-11-13,19,7,HB,5859,0.14
1488,2024-11-13,26,7,QB,156850,0.155
1489,2024-11-14,3,7,QB,73599,0.125
1490,2024-11-14,15,8,HB,8685,0.163
1491,2024-11-15,17,8,QB,19536,0.188
1492,2024-11-16,5,3,FB,19589,0.327
1493,2024-11-16,8,5,HB,7858,0.351
1494,2024-11-17,27,4,QB,25313,0.35
1495,2024-11-17,5,4,FB,10772,0.352
1496,2024-11-17,9,4,HB,78,0.309
1497,2024-11-17,11,2,QB,12944,0.325
1498,2024-11-17,19,3,FB,8304,0.313
1499,2024-11-17,16,4,HB,19305,0.313
1500,2024-11-18,9,5,EB,95914,0.351
1501,2024-11-18,15,4,EB,40493,0.326
1502,2024-11-18,6,8,HB,60517,0.177
1503,2024-11-18,27,5,QB,5017,0.337
1504,2024-11-19,14,5,EB,44249,0.269
1505,2024-11-19,9,3,HB,57483,0.313
1506,2024-11-19,10,3,QB,2563,0.269
1507,2024-11-20,21,7,FB,344662,0.126
1508,2024-11-22,15,4,EB,15104,0.279
1509,2024-11-22,8,2,QB,11876,0.314
1510,2024-11-22,4,3,HB,11097,0.319
1511,2024-11-22,24,3,QB,64629,0.351
1512,2024-11-22,4,4,QB,20674,0.312
1513,2024-11-23,24,2,HB,7116,0.373
1514,2024-11-23,28,2,QB,5197,0.316
1515,2024-11-23,13,4,HB,29544,0.274
1516,2024-11-23,26,5,QB,96419,0.344
1517,2024-11-24,7,8,QB,55332,0.203
1518,2024-11-24,26,3,QB,56232,0.304
1519,2024-11-24,6,7,QB,33864,0.126
1520,2024-11-24,9,4,QB,36923,0.302
1521,2024-11-24,5,2,FB,14829,0.327
1522,2024-11-24,25,8,HB,4026,0.191
1523,2024-11-25,25,8,QB,31423,0.206
1524,2024-11-25,21,2,QB,15593,0.35
1525,2024-11-25,11,5,QB,26277,0.287
1526,2024-11-25,14,8,HB,91805,0.181
1527,2024-11-26,15,8,QB,25959,0.17
1528,2024-11-26,13,7,QB,39704,0.157
1529,2024-11-26,4,2,FB,3064,0.328
1530,2024-11-26,25,2,HB,8800,0.307
1531,2024-11-27,8,7,FB,557,0.143
1532,2024-11-28,21,7,EB,58683,0.143
1533,2024-11-28,18,4,HB,41538,0.375
1534,2024-11-28,3,2,QB,47226,0.296
1535,2024-11-28,21,4,EB,3189,0.301
1536,2024-11-29,23,8,EB,39586,0.194
1537,2024-11-29,19,5,FB,23543,0.29
1538,2024-11-29,19,3,FB,15176,0.311
1539,2024-11-29,5,3,QB,65699,0.279
1540,2024-11-29,12,4,HB,23358,0.346
1541,2024-11-29,2,4,QB,2918,0.324
1542,2024-11-29,6,8,QB,54164,0.173
1543,2024-11-29,2,3,HB,17151,0.342
1544,2024-11-30,23,3,HB,40535,0.353
1545,2024-11-30,19,7,HB,102952,0.13
1546,2024-11-30,18,8,HB,120,0.178
1547,2024-12-01,10,5,HB,4586,0.303
1548,2024-12-01,14,8,QB,17938,0.182
1549,2024-12-01,28,5,QB,3789,0.306
1550,2024-12-01,19,7,EB,47474,0.144
1551,2024-12-01,26,3,EB,7393,0.348
1552,2024-12-02,15,2,HB,45170,0.321
1553,2024-12-02,18,2,EB,18448,0.314
1554,2024-12-02,5,5,FB,116313,0.271
1555,2024-12-03,12,8,QB,28273,0.161
1556,2024-12-03,10,4,HB,8088,0.3
1557,2024-12-03,21,3,QB,34917,0.325
1558,2024-12-04,17,4,EB,16287,0.31
1559,2024-12-04,22,4,QB,57896,0.324
1560,2024-12-04,21,7,HB,90845,0.133
1561,2024-12-04,12,8,FB,29485,0.165
1562,2024-12-04,20,7,QB,25162,0.148
1563,2024-12-05,25,2,HB,14967,0.336
1564,2024-12-06,2,4,HB,39102,0.322
1565,2024-12-06,2,5,QB,90251,0.274
1566,2024-12-06,15,3,QB,20348,0.317
1567,2024-12-06,5,3,QB,121460,0.297
1568,2024-12-06,17,5,EB,304,0.333
1569,2024-12-06,10,7,QB,74728,0.129
1570,2024-12-07,18,3,HB,11536,0.371
1571,2024-12-07,22,3,HB,642,0.332
1572,2024-12-07,8,4,HB,36807,0.34
1573,2024-12-07,4,8,HB,73545,0.172
1574,2024-12-08,14,2,QB,10064,0.269
1575,2024-12-08,15,4,HB,7354,0.309
1576,2024-12-08,25,5,QB,17899,0.346
1577,2024-12-09,7,5,FB,30753,0.275
1578,2024-12-09,12,7,QB,245952,0.131
1579,2024-12-09,15,5,QB,95769,0.322
1580,2024-12-09,12,3,QB,6374,0.285
1581,2024-12-09,14,3,QB,7433,0.349
1582,2024-12-10,27,7,EB,117425,0.116
1583,2024-12-10,19,8,QB,2608,0.205
1584,2024-12-10,2,2,HB,7391,0.304
1585,2024-12-10,23,3,HB,846,0.308
1586,2024-12-11,18,2,EB,3002,0.335
1587,2024-12-11,12,8,QB,31914,0.196
1588,2024-12-11,26,5,HB,94943,0.304
1589,2024-12-11,25,3,HB,27028,0.319
1590,2024-12-11,18,5,EB,9125,0.272
1591,2024-12-11,7,8,QB,14862,0.155
1592,2024-12-13,26,8,HB,35678,0.177
1593,2024-12-13,11,3,EB,7099,0.358
1594,2024-12-13,1,2,FB,7628,0.339
1595,2024-12-14,23,8,QB,60271,0.159
1596,2024-12-14,17,7,FB,4821,0.148
1597,2024-12-15,9,4,HB,12631,0.323
1598,2024-12-15,14,2,QB,34879,0.295
1599,2024-12-15,14,5,QB,40778,0.306
1600,2024-12-15,21,3,EB,65796,0.287
1601,2024-12-15,27,5,HB,79114,0.327
1602,2024-12-16,26,2,HB,17103,0.261
1603,2024-12-16,27,7,HB,21533,0.14
1604,2024-12-17,25,2,QB,4790,0.336
1605,2024-12-17,20,8,HB,3334,0.164
1606,2024-12-17,19,3,HB,12603,0.3
1607,2024-12-17,10,4,FB,2706,0.355
1608,2024-12-17,5,8,EB,2973,0.182
1609,2024-12-18,3,4,FB,17530,0.304
1610,2024-12-19,9,4,HB,17175,0.247
1611,2024-12-19,21,7,QB,5423,0.121
1612,2024-12-20,26,8,QB,4102,0.21
1613,2024-12-20,3,2,QB,445,0.316
1614,2024-12-21,7,5,FB,63768,0.325
1615,2024-12-22,17,7,QB,80475,0.136
1616,2024-12-22,26,8,QB,27533,0.19
1617,2024-12-22,16,7,QB,164162,0.147
1618,2024-12-22,24,7,EB,64316,0.124
1619,2024-12-22,22,5,HB,11702,0.348
1620,2024-12-23,28,3,QB,17089,0.312
1621,2024-12-23,27,5,HB,27120,0.38
1622,2024-12-23,15,8,EB,23839,0.183
1623,2024-12-24,8,3,QB,100023,0.324
1624,2024-12-24,20,4,QB,127273,0.309
1625,2024-12-24,3,3,HB,14230,0.322
1626,2024-12-25,12,7,QB,76875,0.139
1627,2024-12-26,24,5,QB,73304,0.269
1628,2024-12-27,5,8,QB,6668,0.205
1629,2024-12-27,18,8,HB,16400,0.176
1630,2024-12-27,26,3,EB,106595,0.246
1631,2024-12-27,16,8,HB,21625,0.184
1632,2024-12-27,16,7,FB,72259,0.143
1633,2024-12-27,28,7,QB,31166,0.148
1634,2024-12-28,13,3,FB,6173,0.347
1635,2024-12-29,8,8,QB,24747,0.19
1636,2024-12-29,12,4,HB,52195,0.319
1637,2024-12-29,7,3,QB,742,0.342
1638,2024-12-30,9,2,HB,889,0.28
1639,2024-12-30,12,2,EB,21819,0.286
1640,2024-12-30,5,2,HB,8696,0.275
1641,2024-12-30,16,8,FB,20812,0.192
1642,2024-12-31,22,7,QB,33950,0.141
1643,2025-01-01,26,7,EB,92274,0.128
1644,2025-01-01,19,2,QB,3895,0.31
1645,2025-01-01,22,8,QB,52160,0.172
1646,2025-01-02,9,2,EB,47186,0.269
1647,2025-01-02,17,5,HB,69942,0.37
1648,2025-01-03,25,7,FB,101336,0.159
1649,2025-01-03,23,7,EB,145137,0.126
1650,2025-01-03,18,3,HB,20302,0.327
1651,2025-01-03,1,3,QB,25720,0.342
1652,2025-01-03,3,5,QB,141330,0.348
1653,2025-01-04,2,8,EB,3688,0.178
1654,2025-01-04,5,5,HB,265560,0.324
1655,2025-01-05,24,8,QB,1786,0.186
1656,2025-01-05,16,8,EB,6289,0.191
1657,2025-01-05,16,4,FB,64935,0.319
1658,2025-01-05,13,2,HB,23897,0.3
1659,2025-01-06,9,8,EB,26584,0.165
1660,2025-01-06,3,8,FB,41227,0.182
1661,2025-01-07,20,7,QB,89651,0.16
1662,2025-01-07,2,3,QB,91011,0.373
1663,2025-01-07,28,8,HB,13271,0.193
1664,2025-01-07,18,4,QB,42424,0.346
1665,2025-01-08,24,5,FB,278811,0.324
1666,2025-01-08,21,2,FB,87097,0.31
1667,2025-01-08,7,3,HB,65580,0.32
1668,2025-01-09,14,3,HB,20213,0.31
1669,2025-01-09,28,8,EB,23075,0.189
1670,2025-01-09,22,4,FB,4191,0.351
1671,2025-01-09,24,8,QB,16616,0.175
1672,2025-01-09,27,4,HB,1092,0.325
1673,2025-01-10,20,2,QB,4590,0.328
1674,2025-01-11,7,7,HB,51532,0.144
1675,2025-01-12,27,5,QB,167324,0.344
1676,2025-01-12,26,3,QB,283089,0.305
1677,2025-01-12,2,8,HB,6202,0.153
1678,2025-01-12,5,4,FB,122564,0.32
1679,2025-01-12,13,8,EB,15447,0.16
1680,2025-01-12,27,4,QB,26161,0.365
1681,2025-01-13,4,7,QB,263672,0.139
1682,2025-01-13,7,8,QB,101902,0.168
1683,2025-01-13,23,5,EB,86782,0.344
1684,2025-01-13,1,2,QB,37922,0.256
1685,2025-01-14,16,4,QB,29471,0.325
1686,2025-01-14,17,2,EB,39070,0.277
1687,2025-01-14,20,2,HB,31273,0.316
1688,2025-01-14,4,7,HB,170137,0.132
1689,2025-01-15,8,4,HB,11103,0.303
1690,2025-01-16,6,8,QB,1789,0.181
1691,2025-01-16,6,4,QB,10263,0.358
1692,2025-01-16,11,4,HB,9997,0.326
1693,2025-01-18,25,8,EB,39043,0.182
1694,2025-01-18,1,8,QB,83705,0.184
1695,2025-01-18,27,4,QB,32036,0.299
1696,2025-01-19,16,3,FB,23271,0.338
1697,2025-01-19,5,5,HB,47452,0.349
1698,2025-01-19,10,3,QB,16365,0.338
1699,2025-01-21,11,4,EB,34880,0.346
1700,2025-01-21,14,8,HB,65937,0.18
1701,2025-01-21,25,3,HB,171191,0.352
1702,2025-01-22,20,7,HB,106057,0.146
1703,2025-01-23,16,5,FB,126677,0.324
1704,2025-01-23,17,2,HB,12978,0.303
1705,2025-01-23,12,2,HB,30233,0.348
1706,2025-01-23,25,4,QB,28505,0.35
1707,2025-01-24,28,3,HB,125068,0.394
1708,2025-01-24,28,2,EB,7264,0.293
1709,2025-01-25,11,4,EB,23146,0.366
1710,2025-01-26,6,4,EB,72913,0.308
1711,2025-01-28,24,2,QB,14542,0.365
1712,2025-01-28,17,7,QB,180605,0.146
1713,2025-01-29,25,4,QB,32119,0.306
1714,2025-01-29,1,8,HB,26352,0.197
1715,2025-01-29,5,7,FB,9396,0.131
1716,2025-01-29,4,4,QB,107166,0.342
1717,2025-01-29,15,8,FB,17384,0.19
1718,2025-01-30,22,8,HB,19727,0.184
1719,2025-01-30,4,5,FB,80786,0.301
1720,2025-01-30,7,2,FB,2087,0.278
1721,2025-01-30,7,7,QB,251806,0.158
1722,2025-01-31,13,3,FB,56160,0.332
1723,2025-01-31,23,8,QB,27537,0.171
1724,2025-01-31,22,7,QB,411165,0.119
1725,2025-01-31,7,5,QB,111356,0.332
1726,2025-02-01,5,8,HB,26829,0.163
1727,2025-02-01,24,3,HB,84927,0.304
1728,2025-02-01,12,5,FB,21576,0.305
1729,2025-02-01,15,5,HB,41088,0.366
1730,2025-02-01,4,7,QB,53334,0.138
1731,2025-02-01,24,3,FB,4081,0.35
1732,2025-02-02,14,7,FB,22045,0.117
1733,2025-02-02,20,5,QB,71925,0.362
1734,2025-02-03,26,7,QB,261078,0.152
1735,2025-02-03,2,5,QB,103621,0.373
1736,2025-02-03,10,5,HB,123351,0.376
1737,2025-02-03,10,2,QB,6871,0.336
1738,2025-02-03,4,2,FB,5101,0.373
1739,2025-02-04,27,7,EB,117967,0.139
1740,2025-02-04,14,7,HB,25523,0.139
1741,2025-02-05,7,4,QB,139169,0.336
1742,2025-02-05,20,7,QB,37759,0.162
1743,2025-02-05,19,7,QB,6728,0.16
1744,2025-02-05,26,5,FB,15900,0.309
1745,2025-02-06,19,7,FB,123042,0.16
1746,2025-02-06,23,7,QB,47437,0.138
1747,2025-02-06,13,8,HB,4264,0.17
1748,2025-02-06,26,8,HB,6926,0.194
1749,2025-02-07,22,3,HB,37930,0.315
1750,2025-02-07,11,2,QB,19905,0.321
1751,2025-02-07,19,2,EB,9618,0.328
1752,2025-02-07,23,3,HB,23706,0.3
1753,2025-02-08,5,5,FB,17537,0.312
1754,2025-02-08,27,3,QB,22281,0.283
1755,2025-02-08,11,2,FB,11764,0.271
1756,2025-02-09,23,3,FB,29772,0.37
1757,2025-02-10,6,3,HB,62071,0.333
1758,2025-02-10,27,7,HB,31161,0.141
1759,2025-02-10,16,7,FB,76033,0.146
1760,2025-02-10,9,4,QB,12262,0.321
1761,2025-02-10,7,5,QB,21655,0.354
1762,2025-02-10,25,8,HB,20676,0.192
1763,2025-02-11,2,2,EB,10844,0.299
1764,2025-02-11,3,3,FB,23291,0.307
1765,2025-02-11,14,2,HB,33353,0.34
1766,2025-02-11,28,3,HB,39100,0.311
1767,2025-02-12,11,7,QB,929,0.144
1768,2025-02-12,6,2,HB,15838,0.313
1769,2025-02-13,16,3,QB,14644,0.311
1770,2025-02-13,16,7,QB,13061,0.14
1771,2025-02-13,2,2,QB,4902,0.297
1772,2025-02-15,16,8,QB,40462,0.2
1773,2025-02-15,12,8,QB,87763,0.173
1774,2025-02-15,27,7,EB,71445,0.145
1775,2025-02-16,18,3,HB,172472,0.334
1776,2025-02-16,27,7,FB,12280,0.137
1777,2025-02-17,10,5,HB,16779,0.304
1778,2025-02-17,6,8,HB,21882,0.164
1779,2025-02-17,5,2,EB,12659,0.329
1780,2025-02-18,16,2,HB,83884,0.271
1781,2025-02-18,1,8,QB,35256,0.206
1782,2025-02-18,27,8,HB,35810,0.182
1783,2025-02-18,2,7,QB,161100,0.146
1784,2025-02-18,20,3,HB,20385,0.346
1785,2025-02-19,1,8,HB,71439,0.16
1786,2025-02-19,7,7,HB,25868,0.138
1787,2025-02-19,15,2,QB,17116,0.299
