movimiento_id,fecha,cuarto_frio_id,cosecha_id,tipo_movimiento,cantidad
9407,2024-09-30,2,7440.0,entrada,14383
9408,2024-09-30,1,7439.0,entrada,18193
9409,2024-09-30,4,7438.0,entrada,3560
9410,2024-09-30,3,7437.0,entrada,13711
9411,2024-09-30,4,7447.0,entrada,6069
9412,2024-09-30,1,7316.0,merma,564
9413,2024-09-30,1,7385.0,merma,484
9414,2024-09-30,2,7441.0,entrada,5637
9415,2024-09-30,2,7450.0,entrada,7262
9416,2024-09-30,4,7449.0,entrada,5301
9417,2024-09-30,4,7451.0,entrada,9664
9418,2024-09-30,4,7448.0,entrada,10386
9419,2024-09-30,2,7452.0,entrada,5660
9420,2024-09-30,3,7377.0,merma,349
9421,2024-10-01,4,7453.0,entrada,10563
9422,2024-10-01,3,7454.0,entrada,3347
9423,2024-10-01,1,7455.0,entrada,17737
9424,2024-10-01,3,7456.0,entrada,13822
9425,2024-10-01,1,7465.0,entrada,13147
9426,2024-10-01,4,7459.0,entrada,9648
9427,2024-10-01,3,7460.0,entrada,9392
9428,2024-10-01,4,7461.0,entrada,11537
9429,2024-10-01,3,7462.0,entrada,6159
9430,2024-10-01,3,7466.0,entrada,5221
9431,2024-10-01,1,7464.0,entrada,8682
9432,2024-10-01,4,7458.0,entrada,7648
9433,2024-10-01,4,7457.0,entrada,5007
9434,2024-10-01,2,7463.0,entrada,8403
9435,2024-10-01,3,,salida,28567
9436,2024-10-01,3,7376.0,merma,177
9437,2024-10-01,2,,salida,57847
9438,2024-10-01,2,7408.0,merma,621
9439,2024-10-01,4,,salida,5362
9440,2024-10-02,3,7468.0,entrada,14610
9441,2024-10-02,2,7469.0,entrada,14102
9442,2024-10-02,2,7472.0,entrada,7469
9443,2024-10-02,2,7467.0,entrada,12430
9444,2024-10-02,2,7473.0,entrada,9773
9445,2024-10-02,4,,salida,60153
9446,2024-10-02,1,7474.0,entrada,9669
9447,2024-10-02,2,7475.0,entrada,6051
9448,2024-10-02,4,7476.0,entrada,10964
9449,2024-10-02,4,7477.0,entrada,7330
9450,2024-10-02,4,7478.0,entrada,13865
9451,2024-10-02,2,7479.0,entrada,5386
9452,2024-10-02,2,,salida,33621
9453,2024-10-02,4,7470.0,entrada,4841
9454,2024-10-02,2,7471.0,entrada,4078
9455,2024-10-03,2,7485.0,entrada,4834
9456,2024-10-03,3,7489.0,entrada,5902
9457,2024-10-03,3,7484.0,entrada,5120
9458,2024-10-03,2,7495.0,entrada,6310
9459,2024-10-03,3,7486.0,entrada,4958
9460,2024-10-03,4,7494.0,entrada,12289
9461,2024-10-03,1,7493.0,entrada,7004
9462,2024-10-03,1,7492.0,entrada,6634
9463,2024-10-03,4,7491.0,entrada,5154
9464,2024-10-03,3,7490.0,entrada,12246
9465,2024-10-03,4,7487.0,entrada,10936
9466,2024-10-03,1,7483.0,entrada,13726
9467,2024-10-03,1,7488.0,entrada,9548
9468,2024-10-03,3,7481.0,entrada,3945
9469,2024-10-03,3,7480.0,entrada,11275
9470,2024-10-03,1,,salida,11583
9471,2024-10-03,4,7482.0,entrada,17136
9472,2024-10-04,1,7509.0,entrada,11403
9473,2024-10-04,4,7508.0,entrada,7291
9474,2024-10-04,3,7507.0,entrada,6495
9475,2024-10-04,4,7506.0,entrada,5771
9476,2024-10-04,3,7505.0,entrada,12296
9477,2024-10-04,4,7504.0,entrada,6828
9478,2024-10-04,3,7503.0,entrada,10104
9479,2024-10-04,4,7502.0,entrada,7502
9480,2024-10-04,4,7501.0,entrada,5206
9481,2024-10-04,2,7500.0,entrada,5311
9482,2024-10-04,3,7499.0,entrada,13908
9483,2024-10-04,3,7498.0,entrada,18059
9484,2024-10-04,3,7496.0,entrada,11430
9485,2024-10-04,2,7374.0,merma,1123
9486,2024-10-04,3,,salida,78683
9487,2024-10-04,2,7497.0,entrada,3370
9488,2024-10-05,1,7519.0,entrada,6704
9489,2024-10-05,4,7520.0,entrada,5873
9490,2024-10-05,2,7521.0,entrada,7427
9491,2024-10-05,1,7522.0,entrada,7139
9492,2024-10-05,2,7523.0,entrada,13908
9493,2024-10-05,4,7381.0,merma,988
9494,2024-10-05,1,7524.0,entrada,6561
9495,2024-10-05,4,7518.0,entrada,8874
9496,2024-10-05,1,7517.0,entrada,9343
9497,2024-10-05,2,7515.0,entrada,4925
9498,2024-10-05,1,7516.0,entrada,6677
9499,2024-10-05,2,7513.0,entrada,4907
9500,2024-10-05,2,7512.0,entrada,16829
9501,2024-10-05,1,7511.0,entrada,3327
9502,2024-10-05,2,7510.0,entrada,11330
9503,2024-10-05,3,,salida,6689
9504,2024-10-05,3,7514.0,entrada,5113
9505,2024-10-06,4,,salida,8333
9506,2024-10-06,3,,salida,53837
9507,2024-10-06,4,7538.0,entrada,12821
9508,2024-10-06,1,7537.0,entrada,7210
9509,2024-10-06,1,7536.0,entrada,6891
9510,2024-10-06,2,7535.0,entrada,5211
9511,2024-10-06,3,7534.0,entrada,12718
9512,2024-10-06,4,7533.0,entrada,6183
9513,2024-10-06,2,7532.0,entrada,10666
9514,2024-10-06,2,7531.0,entrada,10582
9515,2024-10-06,2,7530.0,entrada,7803
9516,2024-10-06,1,7528.0,entrada,4592
9517,2024-10-06,1,,salida,28738
9518,2024-10-06,3,7529.0,entrada,5243
9519,2024-10-06,2,,salida,23121
9520,2024-10-06,2,,salida,37250
9521,2024-10-06,1,,salida,519
9522,2024-10-06,1,7525.0,entrada,3417
9523,2024-10-06,4,7526.0,entrada,17749
9524,2024-10-06,2,7527.0,entrada,12973
9525,2024-10-06,3,7453.0,merma,1024
9526,2024-10-07,4,7549.0,entrada,5503
9527,2024-10-07,4,7432.0,merma,175
9528,2024-10-07,4,7553.0,entrada,5393
9529,2024-10-07,1,7552.0,entrada,7386
9530,2024-10-07,2,7551.0,entrada,5991
9531,2024-10-07,3,7550.0,entrada,10923
9532,2024-10-07,3,7548.0,entrada,9661
9533,2024-10-07,4,7420.0,merma,342
9534,2024-10-07,4,7546.0,entrada,7848
9535,2024-10-07,4,7545.0,entrada,4717
9536,2024-10-07,3,7544.0,entrada,5198
9537,2024-10-07,1,7543.0,entrada,4639
9538,2024-10-07,2,7542.0,entrada,12948
9539,2024-10-07,1,,salida,29522
9540,2024-10-07,1,,salida,189
9541,2024-10-07,1,7539.0,entrada,11940
9542,2024-10-07,2,7540.0,entrada,3283
9543,2024-10-07,1,7541.0,entrada,18952
9544,2024-10-07,3,7547.0,entrada,10177
9545,2024-10-08,3,7568.0,entrada,12040
9546,2024-10-08,1,7569.0,entrada,4931
9547,2024-10-08,2,,salida,37696
9548,2024-10-08,4,,salida,12663
9549,2024-10-08,3,7567.0,entrada,8112
9550,2024-10-08,4,7566.0,entrada,7318
9551,2024-10-08,3,7505.0,merma,1161
9552,2024-10-08,4,7564.0,entrada,5127
9553,2024-10-08,4,7560.0,entrada,7878
9554,2024-10-08,1,7565.0,entrada,6203
9555,2024-10-08,3,7557.0,entrada,4883
9556,2024-10-08,4,7556.0,entrada,12528
9557,2024-10-08,3,7559.0,entrada,5562
9558,2024-10-08,2,7555.0,entrada,17661
9559,2024-10-08,4,7558.0,entrada,5336
9560,2024-10-08,2,7561.0,entrada,8317
9561,2024-10-08,2,7562.0,entrada,5529
9562,2024-10-08,1,7563.0,entrada,13486
9563,2024-10-08,3,7554.0,entrada,11103
9564,2024-10-09,1,,salida,87038
9565,2024-10-09,1,7583.0,entrada,12057
9566,2024-10-09,3,,salida,17149
9567,2024-10-09,1,,salida,27410
9568,2024-10-09,1,7582.0,entrada,7840
9569,2024-10-09,1,,salida,1425
9570,2024-10-09,1,7581.0,entrada,7303
9571,2024-10-09,1,7579.0,entrada,5052
9572,2024-10-09,3,7578.0,entrada,11943
9573,2024-10-09,4,7577.0,entrada,9051
9574,2024-10-09,1,7576.0,entrada,8036
9575,2024-10-09,3,7575.0,entrada,4331
9576,2024-10-09,1,7574.0,entrada,5059
9577,2024-10-09,1,7573.0,entrada,5652
9578,2024-10-09,1,7571.0,entrada,4016
9579,2024-10-09,4,7570.0,entrada,12151
9580,2024-10-09,2,7580.0,entrada,6849
9581,2024-10-09,2,7572.0,entrada,12289
9582,2024-10-09,3,7584.0,entrada,5083
9583,2024-10-10,4,7594.0,entrada,8738
9584,2024-10-10,3,7601.0,entrada,5255
9585,2024-10-10,4,7600.0,entrada,13542
9586,2024-10-10,3,7599.0,entrada,8122
9587,2024-10-10,1,7598.0,entrada,7570
9588,2024-10-10,2,7597.0,entrada,6858
9589,2024-10-10,3,7596.0,entrada,5496
9590,2024-10-10,4,7595.0,entrada,10794
9591,2024-10-10,3,7540.0,merma,362
9592,2024-10-10,4,7593.0,entrada,10333
9593,2024-10-10,3,7592.0,entrada,7831
9594,2024-10-10,3,7590.0,entrada,5451
9595,2024-10-10,4,7589.0,entrada,5623
9596,2024-10-10,4,7588.0,entrada,12721
9597,2024-10-10,1,7587.0,entrada,17689
9598,2024-10-10,2,7586.0,entrada,3646
9599,2024-10-10,4,,salida,83552
9600,2024-10-10,4,7525.0,merma,382
9601,2024-10-10,4,7585.0,entrada,11846
9602,2024-10-10,3,,salida,12564
9603,2024-10-10,2,7591.0,entrada,5371
9604,2024-10-11,2,7608.0,entrada,8882
9605,2024-10-11,1,7609.0,entrada,5946
9606,2024-10-11,2,7612.0,entrada,5770
9607,2024-10-11,3,7611.0,entrada,9045
9608,2024-10-11,1,,salida,40394
9609,2024-10-11,3,7610.0,entrada,10895
9610,2024-10-11,3,,salida,75989
9611,2024-10-11,1,7603.0,entrada,5196
9612,2024-10-11,2,7607.0,entrada,10035
9613,2024-10-11,4,7606.0,entrada,7225
9614,2024-10-11,2,7605.0,entrada,5169
9615,2024-10-11,1,7604.0,entrada,4505
9616,2024-10-11,4,7602.0,entrada,3482
9617,2024-10-11,1,,salida,3707
9618,2024-10-12,4,7625.0,entrada,7878
9619,2024-10-12,2,7624.0,entrada,7505
9620,2024-10-12,3,7623.0,entrada,6921
9621,2024-10-12,1,7622.0,entrada,5175
9622,2024-10-12,3,7618.0,entrada,7428
9623,2024-10-12,4,7621.0,entrada,12324
9624,2024-10-12,1,7620.0,entrada,5895
9625,2024-10-12,4,7619.0,entrada,8096
9626,2024-10-12,1,7626.0,entrada,5748
9627,2024-10-12,3,7617.0,entrada,4231
9628,2024-10-12,3,,salida,72757
9629,2024-10-12,3,7615.0,entrada,4927
9630,2024-10-12,4,7614.0,entrada,13086
9631,2024-10-12,1,7613.0,entrada,11030
9632,2024-10-12,3,,salida,44432
9633,2024-10-12,2,7616.0,entrada,5178
9634,2024-10-13,4,,salida,556440
9635,2024-10-13,4,7642.0,entrada,5322
9636,2024-10-13,1,7641.0,entrada,13488
9637,2024-10-13,3,7640.0,entrada,8719
9638,2024-10-13,2,7639.0,entrada,7010
9639,2024-10-13,2,7638.0,entrada,6202
9640,2024-10-13,1,7637.0,entrada,5720
9641,2024-10-13,3,7636.0,entrada,11615
9642,2024-10-13,1,7635.0,entrada,5839
9643,2024-10-13,2,7633.0,entrada,9480
9644,2024-10-13,2,7634.0,entrada,8683
9645,2024-10-13,3,7631.0,entrada,5967
9646,2024-10-13,1,7630.0,entrada,4524
9647,2024-10-13,1,7629.0,entrada,4923
9648,2024-10-13,1,7628.0,entrada,15865
9649,2024-10-13,3,7627.0,entrada,11345
9650,2024-10-13,2,,salida,5951
9651,2024-10-13,2,7632.0,entrada,7524
9652,2024-10-14,2,7655.0,entrada,7030
9653,2024-10-14,1,7656.0,entrada,7382
9654,2024-10-14,2,7657.0,entrada,7710
9655,2024-10-14,3,7658.0,entrada,4625
9656,2024-10-14,3,,salida,17813
9657,2024-10-14,1,,salida,18961
9658,2024-10-14,4,7654.0,entrada,5148
9659,2024-10-14,3,,salida,2025
9660,2024-10-14,2,,salida,24335
9661,2024-10-14,4,,salida,77142
9662,2024-10-14,1,7653.0,entrada,11897
9663,2024-10-14,2,7652.0,entrada,6119
9664,2024-10-14,1,7651.0,entrada,10280
9665,2024-10-14,1,7650.0,entrada,7534
9666,2024-10-14,2,7649.0,entrada,4879
9667,2024-10-14,2,7648.0,entrada,4546
9668,2024-10-14,1,7647.0,entrada,5204
9669,2024-10-14,1,7646.0,entrada,14132
9670,2024-10-14,4,7643.0,entrada,12613
9671,2024-10-14,2,7644.0,entrada,3805
9672,2024-10-14,3,7645.0,entrada,18366
9673,2024-10-15,4,7579.0,merma,495
9674,2024-10-15,3,,salida,104195
9675,2024-10-15,1,,salida,58431
9676,2024-10-15,2,,salida,23033
9677,2024-10-15,1,7671.0,entrada,6293
9678,2024-10-15,3,7670.0,entrada,12816
9679,2024-10-15,1,7669.0,entrada,8228
9680,2024-10-15,3,7667.0,entrada,13537
9681,2024-10-15,1,7666.0,entrada,9395
9682,2024-10-15,2,7665.0,entrada,8763
9683,2024-10-15,3,7664.0,entrada,8067
9684,2024-10-15,1,7663.0,entrada,4560
9685,2024-10-15,4,7662.0,entrada,5641
9686,2024-10-15,3,7661.0,entrada,11874
9687,2024-10-15,2,7660.0,entrada,3532
9688,2024-10-15,2,7659.0,entrada,12371
9689,2024-10-15,1,7668.0,entrada,5880
9690,2024-10-16,1,7685.0,entrada,12505
9691,2024-10-16,2,7563.0,merma,849
9692,2024-10-16,2,7686.0,entrada,5499
9693,2024-10-16,3,7684.0,entrada,6554
9694,2024-10-16,2,7677.0,entrada,4352
9695,2024-10-16,2,7682.0,entrada,5291
9696,2024-10-16,4,7672.0,entrada,10964
9697,2024-10-16,3,7673.0,entrada,3503
9698,2024-10-16,4,7674.0,entrada,18325
9699,2024-10-16,2,7675.0,entrada,5762
9700,2024-10-16,1,7676.0,entrada,4615
9701,2024-10-16,2,7683.0,entrada,6346
9702,2024-10-16,3,,salida,23832
9703,2024-10-16,2,7678.0,entrada,7855
9704,2024-10-16,1,7679.0,entrada,10345
9705,2024-10-16,3,7680.0,entrada,5590
9706,2024-10-16,1,7681.0,entrada,11319
9707,2024-10-16,2,,salida,42431
9708,2024-10-17,2,7698.0,entrada,13911
9709,2024-10-17,3,7556.0,merma,607
9710,2024-10-17,2,7697.0,entrada,7689
9711,2024-10-17,1,7699.0,entrada,5125
9712,2024-10-17,2,7568.0,merma,1192
9713,2024-10-17,2,7693.0,entrada,9853
9714,2024-10-17,4,7687.0,entrada,11989
9715,2024-10-17,2,7688.0,entrada,4462
9716,2024-10-17,2,7689.0,entrada,16977
9717,2024-10-17,3,7690.0,entrada,15007
9718,2024-10-17,4,7691.0,entrada,4772
9719,2024-10-17,4,7694.0,entrada,12048
9720,2024-10-17,2,7692.0,entrada,4818
9721,2024-10-17,1,,salida,55655
9722,2024-10-17,1,7695.0,entrada,6158
9723,2024-10-17,1,7696.0,entrada,7102
9724,2024-10-18,3,7708.0,entrada,13352
9725,2024-10-18,3,7704.0,entrada,4905
9726,2024-10-18,3,7710.0,entrada,6950
9727,2024-10-18,3,7707.0,entrada,6722
9728,2024-10-18,1,7711.0,entrada,7478
9729,2024-10-18,3,7706.0,entrada,9762
9730,2024-10-18,3,7705.0,entrada,9222
9731,2024-10-18,4,7709.0,entrada,5496
9732,2024-10-18,3,7703.0,entrada,4869
9733,2024-10-18,4,,salida,4208
9734,2024-10-18,2,7616.0,merma,533
9735,2024-10-18,4,7701.0,entrada,14497
9736,2024-10-18,3,7700.0,entrada,3639
9737,2024-10-18,1,,salida,371
9738,2024-10-18,4,7573.0,merma,642
9739,2024-10-18,3,7712.0,entrada,12304
9740,2024-10-18,3,,salida,1830
9741,2024-10-18,3,,salida,51265
9742,2024-10-18,1,,salida,32440
9743,2024-10-18,4,7702.0,entrada,12972
9744,2024-10-18,3,7713.0,entrada,5752
9745,2024-10-19,3,7727.0,entrada,13058
9746,2024-10-19,4,7715.0,entrada,3340
9747,2024-10-19,1,7630.0,merma,198
9748,2024-10-19,4,7680.0,merma,636
9749,2024-10-19,4,7714.0,entrada,10306
9750,2024-10-19,2,7728.0,entrada,5720
9751,2024-10-19,3,7726.0,entrada,8684
9752,2024-10-19,1,7725.0,entrada,6141
9753,2024-10-19,1,7724.0,entrada,5426
9754,2024-10-19,1,,salida,5952
9755,2024-10-19,4,7722.0,entrada,8721
9756,2024-10-19,4,7721.0,entrada,7518
9757,2024-10-19,4,7720.0,entrada,4944
9758,2024-10-19,4,7719.0,entrada,5325
9759,2024-10-19,2,7718.0,entrada,5479
9760,2024-10-19,3,7716.0,entrada,16804
9761,2024-10-19,4,7717.0,entrada,14567
9762,2024-10-19,1,7723.0,entrada,5731
9763,2024-10-20,1,7733.0,entrada,5177
9764,2024-10-20,2,7734.0,entrada,9494
9765,2024-10-20,2,7735.0,entrada,6219
9766,2024-10-20,4,7736.0,entrada,10449
9767,2024-10-20,2,7737.0,entrada,5745
9768,2024-10-20,1,7738.0,entrada,6387
9769,2024-10-20,4,7739.0,entrada,7789
9770,2024-10-20,3,7740.0,entrada,9106
9771,2024-10-20,2,,salida,71094
9772,2024-10-20,3,7741.0,entrada,5483
9773,2024-10-20,1,,salida,13996
9774,2024-10-20,4,7731.0,entrada,5011
9775,2024-10-20,3,7730.0,entrada,13127
9776,2024-10-20,1,7729.0,entrada,13582
9777,2024-10-20,3,7660.0,merma,165
9778,2024-10-20,4,7732.0,entrada,4787
9779,2024-10-21,2,7742.0,entrada,11264
9780,2024-10-21,4,7743.0,entrada,3881
9781,2024-10-21,4,7744.0,entrada,14203
9782,2024-10-21,3,7656.0,merma,551
9783,2024-10-21,4,7748.0,entrada,6241
9784,2024-10-21,2,7749.0,entrada,12475
9785,2024-10-21,4,7750.0,entrada,5513
9786,2024-10-21,1,7751.0,entrada,6669
9787,2024-10-21,2,7752.0,entrada,6847
9788,2024-10-21,4,7753.0,entrada,8302
9789,2024-10-21,2,7647.0,merma,281
9790,2024-10-21,3,7745.0,entrada,5142
9791,2024-10-21,4,7663.0,merma,157
9792,2024-10-21,4,7754.0,entrada,12014
9793,2024-10-21,3,,salida,6583
9794,2024-10-21,4,7747.0,entrada,5152
9795,2024-10-21,4,7746.0,entrada,4358
9796,2024-10-22,4,7761.0,entrada,7147
9797,2024-10-22,1,7767.0,entrada,6943
9798,2024-10-22,3,7764.0,entrada,10874
9799,2024-10-22,1,7765.0,entrada,5588
9800,2024-10-22,3,7766.0,entrada,6689
9801,2024-10-22,4,7760.0,entrada,4752
9802,2024-10-22,2,7768.0,entrada,8049
9803,2024-10-22,4,7769.0,entrada,5108
9804,2024-10-22,2,7700.0,merma,380
9805,2024-10-22,3,7719.0,merma,181
9806,2024-10-22,3,7762.0,entrada,9167
9807,2024-10-22,2,7759.0,entrada,5446
9808,2024-10-22,3,7763.0,entrada,8641
9809,2024-10-22,3,7757.0,entrada,12667
9810,2024-10-22,3,,salida,27969
9811,2024-10-22,2,,salida,138420
9812,2024-10-22,3,,salida,45273
9813,2024-10-22,3,7758.0,entrada,5933
9814,2024-10-22,2,7756.0,entrada,3586
9815,2024-10-22,1,7755.0,entrada,12437
9816,2024-10-23,2,7706.0,merma,737
9817,2024-10-23,3,,salida,39282
9818,2024-10-23,1,7785.0,entrada,5970
9819,2024-10-23,2,7784.0,entrada,11867
9820,2024-10-23,2,7783.0,entrada,8459
9821,2024-10-23,2,7782.0,entrada,6853
9822,2024-10-23,2,7781.0,entrada,6864
9823,2024-10-23,2,7780.0,entrada,4865
9824,2024-10-23,3,7779.0,entrada,13339
9825,2024-10-23,1,7777.0,entrada,10055
9826,2024-10-23,4,7778.0,entrada,6749
9827,2024-10-23,2,7775.0,entrada,6991
9828,2024-10-23,1,,salida,33861
9829,2024-10-23,2,7679.0,merma,652
9830,2024-10-23,3,7664.0,merma,905
9831,2024-10-23,3,7770.0,entrada,3145
9832,2024-10-23,3,,salida,28952
9833,2024-10-23,4,7772.0,entrada,5719
9834,2024-10-23,3,7773.0,entrada,4657
9835,2024-10-23,3,7774.0,entrada,4145
9836,2024-10-23,4,7771.0,entrada,15550
9837,2024-10-23,1,7776.0,entrada,10357
9838,2024-10-24,1,7795.0,entrada,7901
9839,2024-10-24,3,7718.0,merma,243
9840,2024-10-24,2,7740.0,merma,917
9841,2024-10-24,4,7798.0,entrada,5179
9842,2024-10-24,2,7797.0,entrada,13493
9843,2024-10-24,2,7796.0,entrada,8392
9844,2024-10-24,3,7794.0,entrada,5471
9845,2024-10-24,2,7792.0,entrada,6102
9846,2024-10-24,1,7793.0,entrada,11201
9847,2024-10-24,2,,salida,1620
9848,2024-10-24,1,,salida,15961
9849,2024-10-24,4,,salida,40324
9850,2024-10-24,1,7786.0,entrada,10177
9851,2024-10-24,1,7787.0,entrada,5432
9852,2024-10-24,3,7788.0,entrada,4845
9853,2024-10-24,4,7789.0,entrada,7232
9854,2024-10-24,2,7790.0,entrada,10698
9855,2024-10-24,3,7791.0,entrada,8784
9856,2024-10-25,2,7809.0,entrada,5897
9857,2024-10-25,3,7810.0,entrada,5949
9858,2024-10-25,1,7814.0,entrada,11315
9859,2024-10-25,4,7807.0,entrada,10447
9860,2024-10-25,2,7806.0,entrada,7203
9861,2024-10-25,3,7805.0,entrada,3975
9862,2024-10-25,4,7811.0,entrada,6195
9863,2024-10-25,2,7812.0,entrada,6980
9864,2024-10-25,4,7813.0,entrada,8517
9865,2024-10-25,2,7808.0,entrada,7636
9866,2024-10-25,1,7815.0,entrada,5355
9867,2024-10-25,1,7804.0,entrada,5169
9868,2024-10-25,2,7729.0,merma,1043
9869,2024-10-25,4,7803.0,entrada,4818
9870,2024-10-25,1,,salida,3883
9871,2024-10-25,2,,salida,9393
9872,2024-10-25,1,,salida,33539
9873,2024-10-25,4,7802.0,entrada,13954
9874,2024-10-25,2,7801.0,entrada,18876
9875,2024-10-25,1,7800.0,entrada,3364
9876,2024-10-25,2,7799.0,entrada,10345
9877,2024-10-26,4,,salida,29565
9878,2024-10-26,2,,salida,1112
9879,2024-10-26,4,7756.0,merma,338
9880,2024-10-26,2,,salida,15252
9881,2024-10-26,3,7830.0,entrada,12784
9882,2024-10-26,4,7819.0,entrada,13645
9883,2024-10-26,2,7816.0,entrada,11940
9884,2024-10-26,4,7817.0,entrada,4087
9885,2024-10-26,2,7818.0,entrada,15664
9886,2024-10-26,4,7820.0,entrada,5455
9887,2024-10-26,3,7821.0,entrada,5071
9888,2024-10-26,3,7822.0,entrada,5043
9889,2024-10-26,3,7823.0,entrada,7836
9890,2024-10-26,2,7824.0,entrada,8934
9891,2024-10-26,3,7825.0,entrada,5804
9892,2024-10-26,3,7826.0,entrada,13398
9893,2024-10-26,1,7827.0,entrada,4857
9894,2024-10-26,4,7828.0,entrada,6230
9895,2024-10-26,4,7829.0,entrada,6665
9896,2024-10-26,4,7831.0,entrada,5920
9897,2024-10-27,4,7838.0,entrada,4520
9898,2024-10-27,2,7785.0,merma,476
9899,2024-10-27,4,,salida,8365
9900,2024-10-27,1,7848.0,entrada,6170
9901,2024-10-27,3,7701.0,merma,1350
9902,2024-10-27,3,7847.0,entrada,12817
9903,2024-10-27,2,7839.0,entrada,6538
9904,2024-10-27,4,7845.0,entrada,6422
9905,2024-10-27,2,7844.0,entrada,5880
9906,2024-10-27,4,7843.0,entrada,11226
9907,2024-10-27,3,7846.0,entrada,7640
9908,2024-10-27,2,7841.0,entrada,8923
9909,2024-10-27,3,7840.0,entrada,10817
9910,2024-10-27,1,7832.0,entrada,12141
9911,2024-10-27,1,7833.0,entrada,3861
9912,2024-10-27,3,7834.0,entrada,14941
9913,2024-10-27,1,7835.0,entrada,12758
9914,2024-10-27,2,7837.0,entrada,5428
9915,2024-10-27,1,7842.0,entrada,6012
9916,2024-10-27,4,7836.0,entrada,5820
9917,2024-10-28,3,7860.0,entrada,12009
9918,2024-10-28,1,7861.0,entrada,4914
9919,2024-10-28,1,7862.0,entrada,6537
9920,2024-10-28,3,7865.0,entrada,10846
9921,2024-10-28,1,7866.0,entrada,6342
9922,2024-10-28,3,7863.0,entrada,7223
9923,2024-10-28,2,7864.0,entrada,7790
9924,2024-10-28,1,7859.0,entrada,5917
9925,2024-10-28,4,7853.0,entrada,5203
9926,2024-10-28,2,7858.0,entrada,9840
9927,2024-10-28,4,7854.0,entrada,5182
9928,2024-10-28,2,7856.0,entrada,6826
9929,2024-10-28,3,7855.0,entrada,4968
9930,2024-10-28,3,7764.0,merma,854
9931,2024-10-28,1,7852.0,entrada,13642
9932,2024-10-28,3,7849.0,entrada,11034
9933,2024-10-28,2,7850.0,entrada,3427
9934,2024-10-28,3,7851.0,entrada,18259
9935,2024-10-28,1,7857.0,entrada,10770
9936,2024-10-29,3,7880.0,entrada,8456
9937,2024-10-29,4,7878.0,entrada,6334
9938,2024-10-29,1,7877.0,entrada,4790
9939,2024-10-29,2,7876.0,entrada,12713
9940,2024-10-29,4,7875.0,entrada,6401
9941,2024-10-29,1,7874.0,entrada,8989
9942,2024-10-29,4,7870.0,entrada,5944
9943,2024-10-29,3,7872.0,entrada,5420
9944,2024-10-29,4,7871.0,entrada,4647
9945,2024-10-29,3,7869.0,entrada,18887
9946,2024-10-29,1,7868.0,entrada,3918
9947,2024-10-29,3,7867.0,entrada,12502
9948,2024-10-29,1,7881.0,entrada,12236
9949,2024-10-29,4,7808.0,merma,714
9950,2024-10-29,2,7873.0,entrada,7675
9951,2024-10-29,2,7882.0,entrada,6103
9952,2024-10-29,4,7879.0,entrada,7912
9953,2024-10-29,1,,salida,62408
9954,2024-10-29,1,,salida,76498
9955,2024-10-30,1,,salida,35350
9956,2024-10-30,3,,salida,143949
9957,2024-10-30,3,7894.0,entrada,5262
9958,2024-10-30,2,,salida,37516
9959,2024-10-30,1,,salida,47903
9960,2024-10-30,3,7899.0,entrada,5482
9961,2024-10-30,2,7898.0,entrada,12942
9962,2024-10-30,2,7897.0,entrada,8479
9963,2024-10-30,4,7896.0,entrada,8238
9964,2024-10-30,2,7893.0,entrada,12742
9965,2024-10-30,2,7883.0,entrada,10313
9966,2024-10-30,2,7884.0,entrada,3573
9967,2024-10-30,1,7885.0,entrada,16329
9968,2024-10-30,2,7886.0,entrada,14042
9969,2024-10-30,1,7892.0,entrada,6336
9970,2024-10-30,1,7891.0,entrada,8676
9971,2024-10-30,3,7890.0,entrada,10318
9972,2024-10-30,3,7889.0,entrada,4532
9973,2024-10-30,4,7895.0,entrada,6419
9974,2024-10-30,2,7887.0,entrada,5919
9975,2024-10-30,2,7888.0,entrada,5861
9976,2024-10-31,1,7908.0,entrada,10195
9977,2024-10-31,2,,salida,56101
9978,2024-10-31,4,7911.0,entrada,12414
9979,2024-10-31,2,7912.0,entrada,5434
9980,2024-10-31,4,7913.0,entrada,5631
9981,2024-10-31,1,7914.0,entrada,8780
9982,2024-10-31,2,7915.0,entrada,13118
9983,2024-10-31,2,7916.0,entrada,4934
9984,2024-10-31,2,,salida,38065
9985,2024-10-31,2,7910.0,entrada,6420
9986,2024-10-31,3,7907.0,entrada,7853
9987,2024-10-31,4,7909.0,entrada,9730
9988,2024-10-31,1,7902.0,entrada,17645
9989,2024-10-31,2,7904.0,entrada,6078
9990,2024-10-31,1,7905.0,entrada,5069
9991,2024-10-31,3,7901.0,entrada,3796
9992,2024-10-31,3,7900.0,entrada,11831
9993,2024-10-31,3,,salida,22858
9994,2024-10-31,2,,salida,25872
9995,2024-10-31,3,7906.0,entrada,5320
9996,2024-10-31,2,,salida,16708
9997,2024-10-31,1,7903.0,entrada,14299
9998,2024-11-01,3,7918.0,entrada,13337
9999,2024-11-01,3,7919.0,entrada,5495
10000,2024-11-01,4,7920.0,entrada,4932
10001,2024-11-01,1,7921.0,entrada,4734
10002,2024-11-01,3,7922.0,entrada,7000
10003,2024-11-01,2,7917.0,entrada,18076
10004,2024-11-01,3,7924.0,entrada,6748
10005,2024-11-01,1,7925.0,entrada,13191
10006,2024-11-01,3,7926.0,entrada,5515
